block_number,block_timestamp,my_timestamp,timestamp_delta,tx_count,avg_gas_price,median_gas_price,q5_gas_price,q95_gas_price
5467859,1524132876,1524132904,28,52,14.95337795127513,6.5581308549466755,3.0,84.84976959999997
5467860,1524132903,1524132932,29,127,11.23741976153982,5.5,3.01,50.0
5467861,1524132931,1524132935,4,140,10.665610492601301,3.01,3.0,52.051928802497144
5467862,1524132934,1524132953,19,58,11.666657576132678,4.0,3.6970527736867944,50.0
5467863,1524132952,1524132984,32,204,23.857364892065974,21.41295035564208,3.0,50.0
5467864,1524132971,1524133003,32,180,6.726009283073335,3.0,3.0,47.53705450868034
5467865,1524132987,1524133021,34,135,5.458980269533602,3.0,2.395952685946502,13.427935294117633
5467866,1524133019,1524133052,33,178,14.582332121300462,5.0,3.0,52.501751752577285
5467867,1524133041,1524133069,28,184,20.554031674689746,6.000000000883068,4.0251136290322584,60.0
5467868,1524133060,1524133079,19,301,11.020278764335307,4.0,3.1,50.0
5467869,1524133078,1524133137,59,194,9.333769502964083,3.1,1.5,27.190346511627137
5467870,1524133137,1524133147,10,160,42.997184816371615,15.0625,1.0,140.0
5467871,1524133147,1524133158,11,132,6.089776243848434,3.0000000007646412,3.0,16.94423948782873
5467872,1524133157,1524133195,38,230,18.958541471486047,3.1,3.0,54.0
5467873,1524133193,1524133204,11,176,13.943264857669929,5.0,3.0,51.18414825925924
5467874,1524133204,1524133224,20,121,23.56663214829525,8.721548239714267,1.0,54.0
5467875,1524133223,1524133229,6,142,36.9954551572566,51.261773235294115,3.8502432472324726,54.0
5467876,1524133227,1524133249,22,354,1.3931806199869616,1.0,1.0,3.0
5467877,1524133249,1524133274,25,244,9.641110018587707,5.0,1.0,49.64303013355206
5467878,1524133273,1524133279,6,107,14.56259396571995,9.38149960690213,3.0,41.14111154839919
5467879,1524133279,1524133290,11,97,5.05590737974371,3.0,2.5728321397569447,11.039131867283897
5467880,1524133288,1524133301,13,27,59.94383696854659,51.9,46.83722083333333,109.17127828571428
5467881,1524133296,1524133320,24,332,8.308201374843158,3.1,3.1,50.0
5467882,1524133318,1524133359,41,104,6.634574647196085,3.000000000402042,2.01,25.505785304062318
5467883,1524133357,1524133379,22,205,15.91904592225692,6.0,2.164061961538462,51.9
5467884,1524133380,1524133388,8,332,7.110272946559367,3.1,3.1,39.01310102963414
5467885,1524133384,1524133395,11,169,29.229991869149536,20.0,1.0,91.0
5467886,1524133388,1524133398,10,11,9.254127397896221,5.0,4.26572627892882,43.407983816776785
5467887,1524133393,1524133400,7,360,4.450285043972952,3.1,3.1,5.8319857999999964
5467888,1524133397,1524133407,10,229,3.9592338277834385,3.0,3.0,4.899702214035353
5467889,1524133404,1524133417,13,360,5.574150059886013,3.1,3.1,20.654419840654416
5467890,1524133416,1524133428,12,131,5.954266960666671,3.0,1.0,31.8
5467891,1524133424,1524133443,19,128,4.693518014196377,3.0,2.01,9.867745028695236
5467892,1524133433,1524133445,12,151,11.750749592779986,5.0,2.01,47.12246749790715
5467893,1524133446,1524133478,32,150,7.081862305045161,3.01,2.01,32.74658606896546
5467894,1524133458,1524133486,28,318,10.056782265319374,3.1,3.1,54.0
5467895,1524133486,1524133504,18,177,12.458577725000355,5.0,2.01,47.42064271186438
5467896,1524133502,1524133517,15,308,17.277910629151233,3.1,3.1,54.01
5467897,1524133517,1524133521,4,132,4.06675129250424,3.0,1.0,5.706833359999998
5467898,1524133522,1524133538,16,373,4.277532608683025,3.1,3.1,5.0
5467899,1524133531,1524133546,15,194,4.53272690065575,3.0,1.0,7.5835553254362535
5467900,1524133545,1524133596,51,190,5.318987816086742,3.0,2.0,10.704361910080971
5467901,1524133565,1524133697,132,119,22.990662052297285,5.0,3.0,44.84967870094888
5467904,1524133619,1524133710,91,26,18.54840952731942,16.321331735744135,4.0,46.78290443224313
5467906,1524133654,1524133711,57,192,5.6395311116186155,3.1,2.1,23.202232868565375
5467908,1524133684,1524133724,40,272,19.97642625571237,4.0,3.1,54.1
5467911,1524133713,1524133726,13,293,8.85124264188383,3.1,3.1,63.172966251881725
5467912,1524133718,1524133802,84,65,5.72277208899574,3.0,2.01,27.922924624999947
5467914,1524133743,1524133804,61,162,7.715045949150691,3.1,2.0,49.216800334789276
5467918,1524133786,1524133805,19,305,3.908152713765823,3.1,3.1,6.0
5467919,1524133794,1524133908,114,148,3.841505698914081,2.0,2.0,20.389471559303782
5467921,1524133815,1524133909,94,139,3.723551178146293,3.0,2.01,5.0
5467924,1524133855,1524133910,55,276,2.3863171714312754,1.5,1.5,3.4406569047619007
5467926,1524133880,1524133912,32,319,8.480151242483831,1.0,1.0,50.0
5467928,1524133896,1524133913,17,111,15.926660323383553,6.0,4.0,54.1
5467929,1524133904,1524133971,67,144,5.121132476830619,3.0,2.01,16.704178597785944
5467934,1524133948,1524133972,24,11,55.02169044790264,54.1,40.0,104.66709145299144
5467936,1524133957,1524133973,16,190,5.197981582934015,3.0,3.0,18.097950957318208
5467938,1524133982,1524133998,16,173,8.963849632512778,4.0375163808243055,1.5,52.52724923076921
5467939,1524133986,1524134019,33,164,6.888047842908807,3.0,3.0,37.14415569773663
5467942,1524134031,1524134041,10,130,7.0343677347692655,3.0,2.01,43.328657894736686
5467943,1524134036,1524134062,26,165,23.188370265552418,5.0,4.0,50.0
5467944,1524134051,1524134065,14,162,11.129336018841618,3.1,2.01,48.13358079047493
5467945,1524134061,1524134112,51,140,4.238946561255792,3.0,2.01,5.0
5467946,1524134100,1524134131,31,221,15.302427290240002,10.0,2.0,50.0
5467949,1524134139,1524134152,13,171,7.733394963241563,4.0,4.0,30.0
5467950,1524134144,1524134167,23,318,4.739365159897353,3.1,3.1,5.628485431034481
5467951,1524134152,1524134171,19,348,4.18810585709302,3.1,3.1,8.958867558693425
5467952,1524134166,1524134178,12,152,8.040499441235829,3.0,2.01,38.13189404510478
5467953,1524134175,1524134211,36,128,4.86599548609573,3.0,2.01,12.618731987536234
5467954,1524134205,1524134219,14,124,12.575905210887585,6.0,5.0,55.0
5467955,1524134216,1524134224,8,6,8.093377483443708,0.0,0.0,111.1
5467956,1524134224,1524134247,23,196,5.827887301872107,4.0,1.5,13.36062882891272
5467957,1524134246,1524134259,13,107,9.611423448509916,5.0,5.0,41.0
5467958,1524134255,1524134262,7,163,4.141222353752019,3.1,2.01,5.0
5467959,1524134261,1524134274,13,201,4.47885254278479,3.0,1.0,5.0
5467960,1524134268,1524134287,19,117,5.116768308711134,3.0,3.0,9.79820646499548
5467961,1524134285,1524134295,10,170,9.149325077504473,4.000000001,2.01,42.05212133134496
5467962,1524134290,1524134312,22,150,7.456858543661814,5.0,3.1,50.0
5467963,1524134306,1524134322,16,127,9.982436234902988,5.0,3.1,20.0
5467965,1524134317,1524134327,10,3,43.984375,43.859649122807014,20.0,50.0
5467966,1524134324,1524134364,40,11,6.207515657664778,5.0,4.919766949152542,17.24617647058822
5467967,1524134364,1524134408,44,252,9.4083487687207,5.0,1.0,50.0
5467968,1524134407,1524134431,24,203,15.25576334121286,5.0,1.0,58.00059611758855
5467969,1524134430,1524134467,37,194,14.161061196512966,5.0,3.1,55.0
5467970,1524134465,1524134476,11,204,11.553617843433903,5.0,3.1,50.0
5467971,1524134474,1524134484,10,116,5.895873382487027,3.1,2.01,20.366182059594262
5467972,1524134481,1524134520,39,182,8.560782247592932,3.0,1.0,50.655385999999986
5467973,1524134520,1524134535,15,230,9.493199091865083,4.294907904,1.5,50.0
5467974,1524134532,1524134540,8,143,28.37583445861602,3.1,2.01,140.0
5467975,1524134540,1524134574,34,317,8.63303540202556,3.1,3.1,55.0
5467976,1524134574,1524134594,20,167,10.393110074847874,4.0,2.0,54.705013124999994
5467977,1524134595,1524134619,24,147,8.423353918913367,4.0,3.0,51.835475910856616
5467978,1524134619,1524134656,37,155,8.818004862052582,3.1,2.0,50.0
5467979,1524134656,1524134679,23,172,20.806996783015745,14.811421847246065,3.0,59.59410656219392
5467980,1524134673,1524134683,10,138,10.829605058524578,3.1,2.0,50.0
5467981,1524134682,1524134703,21,241,7.562385811658469,3.0,1.0,37.933635164834904
5467982,1524134702,1524134725,23,117,10.631139979864848,5.081601921666731,3.0,50.0
5467983,1524134711,1524134729,18,163,10.244372465423108,3.1,3.0,50.0
5467984,1524134728,1524134750,22,258,12.370411785889965,3.1,3.1,50.0
5467985,1524134750,1524134782,32,243,12.858888996973524,3.1,1.0,50.0
5467986,1524134779,1524134802,23,222,16.46672412510931,5.0,3.1,54.1
5467987,1524134793,1524134813,20,133,4.9196841733581875,3.0,2.01,5.079991943889316
5467988,1524134797,1524134830,33,139,4.206781669755259,3.0,2.01,5.866532638888856
5467989,1524134812,1524134831,19,135,6.956995387807389,3.0,2.01,47.21284656084645
5467990,1524134823,1524134871,48,111,10.934192434813447,3.1,1.0,50.0
5467991,1524134867,1524134887,20,194,16.41559846335235,5.0,3.0,50.58729794224449
5467992,1524134884,1524134910,26,164,6.023403656271958,3.031611191245959,2.0,40.50124059040589
5467993,1524134908,1524134937,29,178,17.110293495541065,5.0,4.0,54.25068677633437
5467994,1524134922,1524134940,18,176,10.888669003906424,4.260618927428316,1.0,35.5389023647281
5467995,1524134931,1524134946,15,118,4.921612039159664,3.0,3.0,5.50355785764641
5467996,1524134943,1524134957,14,242,15.291456873564837,4.949860381355933,3.0,50.0
5467997,1524134956,1524134962,6,150,7.322512154288464,3.1,2.01,22.295820573941214
5467998,1524134960,1524134967,7,145,5.30847014958822,3.0,2.01,19.10221120234125
5467999,1524134966,1524134974,8,287,7.518389545879276,3.1,3.1,50.0
5468000,1524134972,1524134983,11,12,2.189824503944567,2.1893310405119006,2.000601891839819,2.2
5468001,1524134978,1524134991,13,147,16.793494811687697,5.0,1.5,54.1
5468002,1524134990,1524135012,22,153,4.641609768789702,3.0,2.01,15.465729818181785
5468003,1524135010,1524135027,17,173,25.501985132473624,4.0,2.01,140.0
5468004,1524135025,1524135030,5,165,9.636042579022567,4.0,2.0,50.0
5468005,1524135028,1524135069,41,163,55.26108644897795,54.1,54.1,54.1
5468006,1524135037,1524135070,33,141,11.312081084102008,5.0,1.0,50.0
5468007,1524135047,1524135078,31,110,4.279255699178203,3.0,2.01,6.691432135286825
5468008,1524135059,1524135089,30,214,8.764005066239067,3.0,1.0,50.0
5468009,1524135073,1524135099,26,166,10.124286265798208,4.0,2.01,47.26949473684202
5468010,1524135095,1524135103,8,161,54.869595427773795,54.1,54.1,54.1
5468011,1524135101,1524135123,22,203,13.998612505488513,5.0,3.0,50.0
5468012,1524135121,1524135129,8,208,15.930748519687805,5.0,1.0,54.1
5468013,1524135126,1524135144,18,116,7.241610849489804,3.0,3.0,50.0
5468014,1524135138,1524135171,33,151,8.337275365025475,3.0034181527093597,2.01,45.33671770334925
5468015,1524135172,1524135196,24,205,18.380703624789138,5.130982334384858,3.0,52.93446130965894
5468016,1524135196,1524135216,20,187,8.200698819213823,3.1,2.01,50.0
5468017,1524135214,1524135222,8,149,6.850774965109878,3.0,2.01,30.0
5468018,1524135219,1524135236,17,153,3.245731866681321,3.0,2.01,4.444199399999999
5468019,1524135234,1524135242,8,198,27.41757421567675,5.0,2.0,100.0
5468020,1524135238,1524135306,68,209,8.577679667822443,4.0,3.0,50.0
5468023,1524135264,1524135336,72,190,5.329770770149265,3.0,3.0,6.248363040604524
5468026,1524135298,1524135337,39,226,19.673184364837216,5.0,3.0,91.0
5468027,1524135307,1524135493,186,136,5.624496826354657,3.0,2.0,18.0
5468031,1524135398,1524135495,97,210,8.488005198580595,3.1,1.5,50.0
5468035,1524135462,1524135496,34,189,18.257936164769603,5.0,3.0,50.07103410396942
5468037,1524135475,1524135498,23,122,23.895960358179153,5.3995996522405365,3.1,91.0
5468038,1524135480,1524135559,79,335,7.142939009745367,3.1,3.1,20.0
5468041,1524135534,1524135616,82,170,14.529063462548846,5.0,2.0,50.0
5468044,1524135549,1524135617,68,142,7.063409312002413,3.0,2.0,50.0
5468046,1524135623,1524135693,70,227,10.813342165940545,5.0,3.0,26.67922544526599
5468047,1524135667,1524135694,27,233,16.806233090189444,5.935282002534853,5.0,50.0
5468048,1524135689,1524135706,17,108,30.624876464781646,20.0,12.072575441147182,55.0
5468049,1524135698,1524135718,20,235,5.6351634279493865,4.0,3.0,15.08522526041927
5468050,1524135708,1524135743,35,134,5.844623279334753,3.0,2.0,20.945792165490353
5468051,1524135740,1524135763,23,235,11.494212310066457,5.0,1.0,50.0
5468052,1524135751,1524135783,32,222,7.028869902090508,3.1,3.0,40.89024421726559
5468053,1524135780,1524135803,23,97,51.07967011091947,50.0,41.0,55.0
5468054,1524135802,1524135832,30,52,20.608476753146675,20.0,20.0,23.1
5468055,1524135831,1524135862,31,194,7.528131596683939,5.0,1.0,20.0
5468056,1524135861,1524135874,13,221,13.09485040573538,5.0,1.0,50.0
5468057,1524135872,1524135956,84,138,3.543410909029095,3.0,2.0,5.0
5468058,1524135954,1524135970,16,194,20.15259697975323,14.814795333528478,4.0,57.76808087726212
5468059,1524135958,1524135986,28,267,7.251094498352392,3.1,1.0,46.89301376006038
5468060,1524135986,1524136001,15,183,25.44744230801618,8.932527578368825,5.0,55.0
5468061,1524136000,1524136038,38,226,5.189403818777008,3.0,2.0,9.137745652173857
5468062,1524136037,1524136066,29,208,13.299037563763667,4.979614754915811,2.0,66.47077567567558
5468063,1524136042,1524136084,42,119,4.418829515504193,3.0,2.0,5.0
5468064,1524136066,1524136121,55,210,12.773732716819449,4.0,3.0,57.876087659157676
5468066,1524136113,1524136150,37,88,7.540209666685854,4.0,4.0,20.0
5468067,1524136119,1524136153,34,167,3.1477681437510197,3.0,2.0,5.0
5468069,1524136154,1524136185,31,11,4.0906600573962955,4.0,4.0,5.0
5468070,1524136164,1524136204,40,194,6.428753582683821,3.1,3.0,22.639522043478227
5468071,1524136204,1524136234,30,232,10.378351408940464,5.0,1.0,41.001977628757565
5468072,1524136231,1524136275,44,239,7.430676601897808,3.1,3.1,50.0
5468076,1524136258,1524136276,18,225,3.619608242458099,3.0,1.0,5.001844984374996
5468077,1524136269,1524136332,63,140,5.086118306951804,3.0,3.0,13.714054357541887
5468079,1524136299,1524136333,34,279,9.89211875840253,3.1,3.1,47.54328023032627
5468080,1524136321,1524136335,14,226,11.73624439765825,3.1,3.0,59.44469686581782
5468081,1524136333,1524136358,25,143,4.542233935278218,3.0,2.0,6.0
5468082,1524136350,1524136401,51,337,6.8831322301460025,3.1,3.1,40.0
5468084,1524136372,1524136403,31,190,9.657194547316422,3.1,3.0,20.556138000462855
5468086,1524136385,1524136404,19,124,5.276714609861814,3.0,2.0,14.392987096774132
5468087,1524136391,1524136405,14,369,3.1386213714388425,3.1,3.1,3.1
5468088,1524136399,1524136451,52,172,6.664949495513512,3.0182346440068653,3.0,16.7516108933169
5468089,1524136404,1524136538,134,198,3.7173068919549426,3.0,2.1038754961832065,6.342998206108097
5468091,1524136434,1524136539,105,310,10.276125971756107,5.0,3.1,40.0
5468095,1524136459,1524136541,82,152,8.206562296025893,3.0,1.0,50.12708035730632
5468099,1524136521,1524136542,21,128,8.300952350184021,5.0,1.0,30.648869724770613
5468100,1524136532,1524136642,110,85,5.361152086227076,4.0,4.0,8.937187168081929
5468103,1524136590,1524136678,88,10,22.364990126491275,20.38589890453834,20.0,35.44608241350642
5468107,1524136621,1524136679,58,163,9.26552763180702,3.0,3.0,54.1
5468108,1524136651,1524136683,32,253,8.774437837446408,5.0,3.1,41.0
5468109,1524136665,1524136684,19,272,6.053533381035975,2.0,1.0,26.534185115885144
5468110,1524136673,1524136722,49,141,7.133166670267715,3.0,2.0,21.98049750514159
5468111,1524136689,1524136757,68,122,10.797749101902554,3.1,3.0,55.0
5468112,1524136694,1524136758,64,148,5.2135955360919315,3.0,1.0,11.62115369999999
5468114,1524136723,1524136827,104,109,11.651112756198039,5.400647771855961,4.0,41.0
5468115,1524136729,1524136828,99,137,4.73546384511908,3.0,3.0,5.309858148619179
5468119,1524136782,1524136829,47,119,6.012165110840882,3.0,3.0,38.39144689655171
5468121,1524136819,1524136830,11,110,2.79678180221142,3.0,1.0,4.0
5468122,1524136825,1524136907,82,130,4.308479971079782,2.0,2.0,5.519400445561722
5468123,1524136842,1524136908,66,217,11.809664422931233,5.0,1.5612762494771846,39.114185550239235
5468125,1524136923,1524136956,33,228,16.363662564062093,6.0,3.0,55.0
5468126,1524136937,1524136996,59,70,23.910928162809814,20.0,5.0,55.0
5468127,1524136951,1524136997,46,223,10.555214622884447,3.9963980527522933,1.0,39.714136795600446
5468128,1524136986,1524137015,29,200,13.282085948936704,5.0,2.0,55.0
5468129,1524137011,1524137036,25,173,7.418112622122595,3.0,2.0,41.0
5468131,1524137049,1524137082,33,226,12.145629522553937,5.0,1.0,50.0
5468132,1524137054,1524137084,30,167,37.06879595211293,50.0,3.0,54.1
5468133,1524137068,1524137102,34,186,10.848303400709463,3.0,3.0,20.980268322295807
5468134,1524137092,1524137116,24,120,11.001691460917167,5.441357075306137,3.0,30.009708896797157
5468136,1524137107,1524137134,27,83,3.431154130572712,3.0,2.0,5.566513846807256
5468137,1524137125,1524137171,46,186,6.83632974204858,3.1,3.0,25.82957321428567
5468138,1524137142,1524137173,31,164,8.020541547213758,4.191958050219103,2.0,41.0
5468139,1524137165,1524137220,55,192,12.870397256577636,4.244571763618642,3.0,54.1
5468141,1524137198,1524137222,24,174,13.75643974443511,3.0,1.0,50.0
5468142,1524137215,1524137272,57,205,11.006762650149902,4.076659054392531,2.0,59.39918789999998
5468144,1524137253,1524137332,79,36,47.03369825228186,50.415091493170756,20.524438,55.0
5468148,1524137312,1524137333,21,112,3.991465813422527,3.0,2.0,4.0
5468149,1524137326,1524137388,62,168,11.839369250827513,5.0,2.0,23.600887999999983
5468152,1524137373,1524137389,16,184,13.337230008387202,4.030139980620063,1.0,54.56539668462416
5468153,1524137382,1524137508,126,57,55.41119358467106,50.0,41.0,107.70137112582778
5468157,1524137432,1524137509,77,114,2.994397108136147,3.0,2.0,4.077044541685859
5468159,1524137469,1524137510,41,209,3.804677532773644,3.0,1.0,5.0
5468163,1524137552,1524137599,47,169,4.340972090620156,4.000000001,3.0,7.726308651685387
5468167,1524137570,1524137601,31,179,6.594241751972909,5.0,3.0,7.040381972931732
5468168,1524137583,1524137602,19,151,7.410572321621814,3.0,2.0,19.034298916822877
5468169,1524137585,1524137665,80,174,17.589764076949535,5.658135127465865,1.5,50.0
5468171,1524137616,1524137721,105,115,12.722093226483347,6.94230752688172,3.0,52.375295033922534
5468175,1524137679,1524137723,44,123,12.81963661813595,6.396725839719351,2.0,50.0
5468176,1524137714,1524137850,136,182,12.136179929975098,4.023115472736688,3.0,50.0
5468180,1524137782,1524137851,69,103,26.731536574103085,9.209185508920735,3.1,55.0
5468183,1524137861,1524137930,69,49,28.40997021861365,20.609375069102526,20.0,55.0
5468185,1524137884,1524137931,47,227,9.735884767678876,4.0,1.0,50.0
5468186,1524137918,1524137932,14,208,18.9937128840422,6.349621544783966,3.0,55.0
5468187,1524137922,1524137959,37,126,5.495346604582527,4.493258314855876,3.0,12.145955445078341
5468188,1524137932,1524137978,46,158,5.839613068055595,3.0,3.0,11.345191114677432
5468189,1524137975,1524137988,13,205,11.062703605185193,4.000000001,3.0,51.44252991215718
5468190,1524137981,1524138022,41,192,4.133279283115058,4.0,4.0,4.0
5468191,1524138021,1524138030,9,209,11.372758746680011,4.000000000522164,1.0,50.0
5468192,1524138025,1524138051,26,116,4.1015737352396595,4.0,3.4092243911111115,4.0
5468193,1524138051,1524138075,24,175,9.446329630330686,3.0,2.0,50.0
5468194,1524138074,1524138100,26,248,11.458919945716227,3.0,1.0,50.0
5468195,1524138088,1524138107,19,92,4.506854903960649,3.0,2.0,5.0
5468196,1524138101,1524138126,25,129,10.46794630547375,5.014199794101179,2.1,50.0
5468197,1524138109,1524138131,22,65,3.563030102418019,3.0,2.0,4.0
5468198,1524138120,1524138149,29,200,6.227023533992109,3.0,1.0,21.0
5468199,1524138146,1524138155,9,154,12.280148063629488,5.0,2.0,42.717655172413735
5468200,1524138153,1524138167,14,192,4.781474618183418,4.0,3.0,4.109017413162702
5468201,1524138161,1524138177,16,145,2.9865208562878736,3.0,1.0,4.009253245682465
5468203,1524138191,1524138210,19,219,8.838266644938042,3.0,2.0,50.0
5468205,1524138218,1524138291,73,195,7.639470892069085,3.0,1.0,50.0
5468210,1524138252,1524138386,134,200,10.49112561625374,3.0,3.0,54.1
5468215,1524138333,1524138387,54,188,7.131175143487546,3.0,1.0,43.78883985148498
5468218,1524138356,1524138389,33,98,9.285844324908025,5.8136442533557044,2.151208309373203,41.0
5468220,1524138386,1524138444,58,159,4.502420787331635,3.0,2.0,12.408649637537495
5468225,1524138456,1524138526,70,129,2.9380432066555056,3.0,2.0,3.366857682926829
5468228,1524138501,1524138527,26,143,16.26859771919682,5.0,3.0,54.1
5468229,1524138525,1524138671,146,60,28.95795911328968,20.0,20.0,54.922251632467656
5468232,1524138564,1524138672,108,189,4.912500790420504,3.0,2.0,20.445160917187913
5468238,1524138632,1524138673,41,86,11.480454824168268,4.915640677966102,3.0,50.0
5468239,1524138648,1524138674,26,142,6.854857459784999,3.0,3.0,41.0
5468240,1524138668,1524138778,110,113,9.498797538851946,3.0,3.0,50.0
5468243,1524138703,1524138791,88,125,7.7201085361086825,3.0,2.0,20.0
5468246,1524138742,1524138792,50,204,7.715077189886397,2.0,2.0,50.02043691637219
5468247,1524138760,1524138793,33,150,11.907064864565559,4.21510251628543,2.0,41.0
5468248,1524138786,1524138996,210,96,3.6503036917210916,3.0,2.0,5.0
5468252,1524138837,1524138997,160,123,13.54704139834014,5.0,2.0,50.0
5468258,1524138892,1524138999,107,159,54.23114486863671,54.1,54.1,54.1
5468262,1524138928,1524139000,72,189,10.052394030714357,3.0,2.0,48.388960222741815
5468264,1524138977,1524139001,24,175,15.949752539908003,3.0,2.0,56.92614446620959
5468265,1524138999,1524139175,176,126,7.413161591653156,3.0,2.048149692307692,41.0
5468267,1524139042,1524139243,201,175,17.735404583705968,5.0,3.0,55.0
5468272,1524139133,1524139244,111,112,15.615574522575553,5.0,3.0,60.0
5468274,1524139225,1524139245,20,202,14.478388148613542,5.837392829106281,5.0,50.0
5468277,1524139265,1524139345,80,111,11.270574382698777,5.0,3.0,50.0
5468278,1524139274,1524139346,72,192,8.005427255169907,4.0,3.0,48.019001219019955
5468279,1524139284,1524139369,85,194,16.48173385877539,3.0,2.0,55.0
5468280,1524139352,1524139371,19,214,20.14761439354633,6.168344047619048,3.0,56.037566841605006
5468281,1524139355,1524139416,61,135,6.479811044339245,4.000000000466187,3.0,20.691561085972843
5468282,1524139409,1524139422,13,188,50.47166049353315,50.0,14.554840332661291,91.0
5468283,1524139417,1524139423,6,177,7.713042610907909,5.0,4.0,12.17602649866666
5468284,1524139418,1524139426,8,134,4.166088423383475,3.0,3.0,4.0
5468285,1524139423,1524139447,24,164,12.521380290757575,4.0,3.0,36.86415742679251
5468286,1524139445,1524139460,15,197,6.811020759395528,4.0,3.0,31.41693216198504
5468287,1524139454,1524139483,29,213,6.663281871571965,3.0,1.0,41.0
5468288,1524139479,1524139495,16,101,21.627524275257407,5.0,3.0,68.51750857142856
5468289,1524139483,1524139497,14,203,9.306271117257399,3.0,3.0,50.0
5468290,1524139492,1524139512,20,199,13.965415716097311,4.0,3.0,66.55987877374945
5468292,1524139515,1524139522,7,210,6.0342055681458575,3.0,3.0,16.250680116404524
5468293,1524139519,1524139523,4,145,5.377117725361132,3.0,3.0,7.831801106546602
5468294,1524139520,1524139550,30,188,12.337888733068072,15.0,2.172714526064425,15.0
5468295,1524139534,1524139558,24,200,10.799844506219381,4.0,2.1,50.0
5468296,1524139564,1524139583,19,235,29.441756450793463,15.0,15.0,54.0
5468297,1524139581,1524139606,25,240,9.78462060393323,4.0,2.01,50.0
5468298,1524139598,1524139618,20,114,11.700428507916387,3.383288615384617,2.7029512568839467,50.0
5468300,1524139619,1524139625,6,146,6.128789673785884,2.988174496958353,2.0,18.731154954954942
5468301,1524139622,1524139668,46,163,5.3256804211921684,2.1524332390381895,2.0,19.897241991073546
5468305,1524139666,1524139707,41,12,3.052688815439556,3.0,3.0,3.0
5468306,1524139679,1524139708,29,137,6.153507729421335,3.0,2.0,39.041674999999984
5468307,1524139691,1524139745,54,221,12.464538543233433,3.0,2.0,50.0
5468308,1524139738,1524139786,48,166,20.682457244949532,4.0,3.0,64.75703859693249
5468311,1524139783,1524139805,22,213,32.20392273944695,20.0,3.0,91.0
5468312,1524139789,1524139838,49,142,3.7788405741849327,3.0,2.0,3.0
5468313,1524139835,1524139855,20,190,18.381888082111505,5.0,2.01,53.896830243626795
5468314,1524139847,1524139873,26,158,54.238939751744155,54.0,54.0,54.0
5468315,1524139871,1524139877,6,223,19.524787086481204,7.008324408223461,1.0,54.0
5468316,1524139876,1524139900,24,136,53.802228480236295,54.0,54.0,54.0
5468317,1524139887,1524139907,20,131,12.89785234908912,5.0,3.0,50.0
5468318,1524139903,1524139920,17,208,14.74415414396065,3.0,3.0,54.0
5468319,1524139918,1524139935,17,224,9.64696724096083,3.0,1.0,50.0
5468320,1524139934,1524139946,12,127,13.503630241000643,5.0,3.0,50.0
5468323,1524139955,1524139965,10,149,6.162713892311802,3.0,2.0,32.440222176425735
5468324,1524139958,1524139994,36,127,4.1370869197062525,2.0,2.0,11.293783255549528
5468326,1524139984,1524140010,26,142,53.720647346881876,54.0,21.0,91.0
5468327,1524140002,1524140027,25,218,14.47917512054783,6.0,2.0,50.0
5468328,1524140025,1524140042,17,207,16.72088033703063,6.83790372705713,3.0,50.0
5468329,1524140035,1524140052,17,190,16.081384153287583,3.0,3.0,54.0
5468330,1524140043,1524140059,16,152,10.210544466899034,3.0,2.2,50.0
5468331,1524140054,1524140100,46,167,17.59232164787929,5.0,1.0,54.0
5468332,1524140101,1524140114,13,207,21.003428695022706,6.0,3.0,50.0
5468333,1524140113,1524140124,11,143,16.071216624520556,3.609092382812499,3.0,54.0
5468334,1524140123,1524140150,27,120,6.378457083140935,3.0,2.0,36.08030442804419
5468335,1524140148,1524140166,18,233,19.125797987460412,4.000000000296832,1.0,54.0
5468336,1524140166,1524140185,19,139,19.465095500691497,5.0,3.0,54.89388471780242
5468337,1524140185,1524140197,12,208,16.58323293462411,5.515127753723176,1.0,50.149540146987796
5468338,1524140197,1524140243,46,192,32.13859094820116,41.61324548607633,3.0,55.0
5468339,1524140242,1524140256,14,183,20.72681951597714,20.0,3.0,50.0
5468340,1524140256,1524140276,20,138,6.2002339998221885,3.0,2.0,36.66480336551721
5468341,1524140276,1524140291,15,186,9.988751633992178,3.0,2.0,49.3909317164179
5468342,1524140292,1524140312,20,204,9.33235455204543,3.0,2.0,50.0
5468344,1524140311,1524140347,36,232,15.492139654767687,3.0,1.5,65.0
5468346,1524140351,1524140374,23,143,54.25538974345685,50.0,50.0,91.0
5468347,1524140356,1524140397,41,190,7.7273471587934415,4.000000000770379,2.0,20.0
5468348,1524140374,1524140418,44,226,17.27470523175647,4.817460769409795,2.01,54.77057532832107
5468351,1524140400,1524140419,19,111,21.06421647218967,5.0,3.0,55.0
5468353,1524140448,1524140457,9,140,22.81643068513932,18.80861100917431,3.42815990877193,52.88538250437073
5468354,1524140453,1524140477,24,166,5.214012363948143,3.0,2.0,18.48038367346938
5468355,1524140459,1524140536,77,381,66.06906686260103,65.0,65.0,65.0
5468356,1524140494,1524140558,64,377,89.46765103697024,65.0,65.0,125.69889298892977
5468357,1524140556,1524140604,48,169,34.52733809385382,40.0,1.0,54.0
5468358,1524140604,1524140609,5,170,11.072702682705764,5.0,3.0,50.0
5468359,1524140607,1524140617,10,149,22.500736904458652,9.552813386301011,3.0,65.0
5468360,1524140616,1524140637,21,131,5.338683842839399,3.0,3.0,12.719572026888962
